Local;feridos;latitude;longitude
TORRES, RS - Rodovia: BR-101, KM 4;1;-29,33222497;-49,78508308
MARQUES DE SOUZA, RS - Rodovia: BR-386, KM 330;0;-29,33564507;-52,08703995
NOVA PETROPOLIS, RS - Rodovia: BR-116, KM 175;1;-29,33774313;-51,1570501
SANTIAGO, RS - Rodovia: BR-287, KM 376;2;-29,337772;-54,755299
BARAO, RS - Rodovia: BR-470, KM 240;2;-29,33853872;-51,5054282
TORRES, RS - Rodovia: BR-101, KM 5;0;-29,341085;-49,785866
JULIO DE CASTILHOS, RS - Rodovia: BR-158, KM 276;4;-29,343157;-53,673649
NOVA PETROPOLIS, RS - Rodovia: BR-116, KM 176;0;-29,34401;-51,15139
CARLOS BARBOSA, RS - Rodovia: BR-470, KM 239;3;-29,34554009;-51,50865376
BARAO, RS - Rodovia: BR-470, KM 242;1;-29,352794;-51,51331011
TORRES, RS - Rodovia: BR-101, KM 7;0;-29,35399189;-49,8004501
BARAO, RS - Rodovia: BR-470, KM 241;1;-29,35509126;-51,51837587
NOVA PETROPOLIS, RS - Rodovia: BR-116, KM 180;0;-29,364582;-51,130638
NOVA PETROPOLIS, RS - Rodovia: BR-116, KM 181;2;-29,364599;-51,130661
MARQUES DE SOUZA, RS - Rodovia: BR-386, KM 331;0;-29,36586;-52,06358
TORRES, RS - Rodovia: BR-101, KM 9;2;-29,36685801;-49,81514399
TORRES, RS - Rodovia: BR-101, KM 10;3;-29,37015187;-49,81898546
MARQUES DE SOUZA, RS - Rodovia: BR-386, KM 333;8;-29,371275;-52,062
DOM PEDRO DE ALCANTARA, RS - Rodovia: BR-101, KM 10;0;-29,37276611;-49,82302391
DOM PEDRO DE ALCANTARA, RS - Rodovia: BR-101, KM 11;2;-29,37276611;-49,82302391
NOVA PETROPOLIS, RS - Rodovia: BR-116, KM 182;1;-29,3728633;-51,13358606
MARQUES DE SOUZA, RS - Rodovia: BR-386, KM 332;1;-29,37297549;-52,06206322
BARAO, RS - Rodovia: BR-470, KM 244;2;-29,37477761;-51,50342077
MARQUES DE SOUZA, RS - Rodovia: BR-386, KM 334;4;-29,37506043;-52,05769122
BARAO, RS - Rodovia: BR-470, KM 247;1;-29,37593098;-51,49908082
JULIO DE CASTILHOS, RS - Rodovia: BR-158, KM 280;2;-29,379402;-53,67045499
DOM PEDRO DE ALCANTARA, RS - Rodovia: BR-101, KM 12;1;-29,37984733;-49,82952362
BARAO, RS - Rodovia: BR-470, KM 246;0;-29,38070208;-51,49395492
SANTIAGO, RS - Rodovia: BR-287, KM 370;0;-29,381113;-54,747971
NOVA PETROPOLIS, RS - Rodovia: BR-116, KM 183;0;-29,382067;-51,123306
MARQUES DE SOUZA, RS - Rodovia: BR-386, KM 335;6;-29,385532;-52,052769
NOVA PETROPOLIS, RS - Rodovia: BR-116, KM 184;1;-29,38638307;-51,12346595
DOM PEDRO DE ALCANTARA, RS - Rodovia: BR-101, KM 13;2;-29,38659602;-49,83647398
LAJEADO, RS - Rodovia: BR-386, KM 337;4;-29,38822;-52,043156
NOVA PETROPOLIS, RS - Rodovia: BR-116, KM 185;4;-29,39221114;-51,12482919
NOVA PETROPOLIS, RS - Rodovia: BR-116, KM 186;0;-29,39221114;-51,12482919
NOVA PETROPOLIS, RS - Rodovia: BR-116, KM 187;0;-29,398512;-51,127541
DOM PEDRO DE ALCANTARA, RS - Rodovia: BR-101, KM 14;0;-29,39862947;-49,85083421
DOM PEDRO DE ALCANTARA, RS - Rodovia: BR-101, KM 16;0;-29,402149;-49,858307
LAJEADO, RS - Rodovia: BR-386, KM 338;4;-29,40421704;-52,03630328
LAJEADO, RS - Rodovia: BR-386, KM 336;0;-29,4045;-52,03607
BARAO, RS - Rodovia: BR-470, KM 245;1;-29,40583055;-51,51212813
DOM PEDRO DE ALCANTARA, RS - Rodovia: BR-101, KM 15;2;-29,40772922;-49,85501918
JAGUARI, RS - Rodovia: BR-287, KM 367;1;-29,40938564;-54,73195016
TRES CACHOEIRAS, RS - Rodovia: BR-101, KM 17;0;-29,40963;-49,857376
LAJEADO, RS - Rodovia: BR-386, KM 339;1;-29,410208;-52,029076
URUGUAIANA, RS - Rodovia: BR-472, KM 515;1;-29,41324557;-56,68996811
NOVA PETROPOLIS, RS - Rodovia: BR-116, KM 189;1;-29,41439425;-51,12826171
JULIO DE CASTILHOS, RS - Rodovia: BR-158, KM 285;1;-29,415346;-53,670498
LAJEADO, RS - Rodovia: BR-386, KM 340;1;-29,417793;-52,024105
TRES CACHOEIRAS, RS - Rodovia: BR-101, KM 18;1;-29,42186404;-49,868352
TRES CACHOEIRAS, RS - Rodovia: BR-101, KM 19;2;-29,42186404;-49,868352
SALVADOR DO SUL, RS - Rodovia: BR-470, KM 256;3;-29,42219027;-51,52057555
NOVA PETROPOLIS, RS - Rodovia: BR-116, KM 190;1;-29,42382457;-51,13295674
LAJEADO, RS - Rodovia: BR-386, KM 341;17;-29,425882;-52,019684
NOVA PETROPOLIS, RS - Rodovia: BR-116, KM 191;1;-29,43001301;-51,13412787
LAJEADO, RS - Rodovia: BR-386, KM 342;6;-29,4338584;-52,00701088
JAGUARI, RS - Rodovia: BR-287, KM 363;0;-29,4341969;-54,72607613
TRES CACHOEIRAS, RS - Rodovia: BR-101, KM 22;6;-29,43444872;-49,89334896
LAJEADO, RS - Rodovia: BR-386, KM 343;12;-29,434835;-52,002365
LAJEADO, RS - Rodovia: BR-386, KM 344;20;-29,434835;-52,002365
NOVA PETROPOLIS, RS - Rodovia: BR-116, KM 192;0;-29,43789704;-51,13504082
LAJEADO, RS - Rodovia: BR-386, KM 345;10;-29,439268;-51,993633
SALVADOR DO SUL, RS - Rodovia: BR-470, KM 255;1;-29,44047585;-51,50781155
PICADA CAFE, RS - Rodovia: BR-116, KM 194;2;-29,44460951;-51,13861322
TRES CACHOEIRAS, RS - Rodovia: BR-101, KM 23;1;-29,44526794;-49,90912604
LAJEADO, RS - Rodovia: BR-386, KM 346;14;-29,446793;-51,974564
LAJEADO, RS - Rodovia: BR-386, KM 347;2;-29,446793;-51,974564
PICADA CAFE, RS - Rodovia: BR-116, KM 195;0;-29,44761395;-51,1373561
TRES CACHOEIRAS, RS - Rodovia: BR-101, KM 24;5;-29,45065153;-49,91714085
SALVADOR DO SUL, RS - Rodovia: BR-470, KM 257;0;-29,45099596;-51,50485039
TRES CACHOEIRAS, RS - Rodovia: BR-101, KM 25;1;-29,45522886;-49,92522608
LAJEADO, RS - Rodovia: BR-386, KM 348;0;-29,456644;-51,957329
SALVADOR DO SUL, RS - Rodovia: BR-470, KM 260;0;-29,45974704;-51,49251403
TRES CACHOEIRAS, RS - Rodovia: BR-101, KM 26;2;-29,45988893;-49,93472503
TRES CACHOEIRAS, RS - Rodovia: BR-101, KM 27;1;-29,462034;-49,944149
TRES CACHOEIRAS, RS - Rodovia: BR-101, KM 28;0;-29,46214416;-49,94468297
PICADA CAFE, RS - Rodovia: BR-116, KM 196;2;-29,463536;-51,145471
LAJEADO, RS - Rodovia: BR-386, KM 349;0;-29,465483;-51,95509
URUGUAIANA, RS - Rodovia: BR-472, KM 528;0;-29,466927;-56,68466
URUGUAIANA, RS - Rodovia: BR-472, KM 525;0;-29,46825928;-56,68464661
ESTRELA, RS - Rodovia: BR-386, KM 349;4;-29,4716873;-51,9531709
ESTRELA, RS - Rodovia: BR-386, KM 350;4;-29,4728175;-51,95297241
ESTRELA, RS - Rodovia: BR-386, KM 351;6;-29,4743;-51,952923
PICADA CAFE, RS - Rodovia: BR-116, KM 198;0;-29,47732808;-51,14276201
TRES CACHOEIRAS, RS - Rodovia: BR-101, KM 30;5;-29,479235;-49,966087
JAGUARI, RS - Rodovia: BR-287, KM 356;1;-29,48264313;-54,68983412
JAGUARI, RS - Rodovia: BR-287, KM 355;0;-29,48301671;-54,68891144
PICADA CAFE, RS - Rodovia: BR-116, KM 201;0;-29,485033;-51,151939
PICADA CAFE, RS - Rodovia: BR-116, KM 202;3;-29,485033;-51,151939
TRES CACHOEIRAS, RS - Rodovia: BR-101, KM 31;1;-29,485252;-49,973504
PICADA CAFE, RS - Rodovia: BR-116, KM 200;1;-29,488905;-51,138287
JAGUARI, RS - Rodovia: BR-287, KM 353;0;-29,48975959;-54,68065023
JULIO DE CASTILHOS, RS - Rodovia: BR-158, KM 293;2;-29,48996418;-53,68357748
PICADA CAFE, RS - Rodovia: BR-116, KM 203;3;-29,49113279;-51,14998489
ESTRELA, RS - Rodovia: BR-386, KM 352;3;-29,491436;-51,95174
TRES CACHOEIRAS, RS - Rodovia: BR-101, KM 32;4;-29,49424084;-49,97664153
TRES CACHOEIRAS, RS - Rodovia: BR-101, KM 34;2;-29,49515107;-49,97652769
JAGUARI, RS - Rodovia: BR-287, KM 357;0;-29,49582134;-54,67822556
ESTRELA, RS - Rodovia: BR-386, KM 353;1;-29,49869647;-51,95031166
PICADA CAFE, RS - Rodovia: BR-116, KM 206;0;-29,49966726;-51,1306017
PICADA CAFE, RS - Rodovia: BR-116, KM 207;2;-29,49966726;-51,1306017
ESTRELA, RS - Rodovia: BR-386, KM 354;6;-29,500067;-51,949615
JAGUARI, RS - Rodovia: BR-287, KM 352;0;-29,50281;-54,67273
JULIO DE CASTILHOS, RS - Rodovia: BR-158, KM 295;1;-29,505005;-53,701992
TRES CACHOEIRAS, RS - Rodovia: BR-101, KM 33;0;-29,50575577;-49,98277187
ESTRELA, RS - Rodovia: BR-386, KM 355;2;-29,506611;-51,943012
TRES CACHOEIRAS, RS - Rodovia: BR-101, KM 35;4;-29,50881;-49,986858
TRES FORQUILHAS, RS - Rodovia: BR-101, KM 34;0;-29,50900276;-49,98702728
MORRO REUTER, RS - Rodovia: BR-116, KM 211;0;-29,5101;-51,0985
TRES CACHOEIRAS, RS - Rodovia: BR-101, KM 36;0;-29,51719812;-49,99124485
SAO JOSE DO SUL, RS - Rodovia: BR-470, KM 268;0;-29,51917268;-51,47274971
SAO JOSE DO SUL, RS - Rodovia: BR-470, KM 270;2;-29,519934;-51,47336
ESTRELA, RS - Rodovia: BR-386, KM 356;4;-29,522612;-51,935017
SAO JOSE DO SUL, RS - Rodovia: BR-470, KM 279;2;-29,52394;-51,4875
ESTRELA, RS - Rodovia: BR-386, KM 357;2;-29,528872;-51,928249
TRES FORQUILHAS, RS - Rodovia: BR-101, KM 37;0;-29,52949399;-50,00468492
TRES FORQUILHAS, RS - Rodovia: BR-101, KM 38;5;-29,53164499;-49,99259949
JAGUARI, RS - Rodovia: BR-287, KM 348;0;-29,5326;-54,6861
ESTRELA, RS - Rodovia: BR-386, KM 358;5;-29,53306;-51,919636
TRES FORQUILHAS, RS - Rodovia: BR-101, KM 39;0;-29,53489558;-50,01008751
MORRO REUTER, RS - Rodovia: BR-116, KM 215;1;-29,535334;-51,084991
MORRO REUTER, RS - Rodovia: BR-116, KM 216;8;-29,54001608;-51,07711676
MORRO REUTER, RS - Rodovia: BR-116, KM 217;3;-29,54396389;-51,08555876
TERRA DE AREIA, RS - Rodovia: BR-101, KM 41;1;-29,55147398;-50,03289602
TERRA DE AREIA, RS - Rodovia: BR-101, KM 43;2;-29,55147398;-50,03289602
MORRO REUTER, RS - Rodovia: BR-116, KM 218;0;-29,55167763;-51,09304212
SAO JOSE DO SUL, RS - Rodovia: BR-470, KM 274;0;-29,55173603;-51,48016959
ESTRELA, RS - Rodovia: BR-386, KM 361;5;-29,552738;-51,900085
DOIS IRMAOS, RS - Rodovia: BR-116, KM 219;4;-29,556385;-51,090633
BOM RETIRO DO SUL, RS - Rodovia: BR-386, KM 361;4;-29,55673432;-51,89045817
BOM RETIRO DO SUL, RS - Rodovia: BR-386, KM 362;0;-29,557457;-51,891541
DOIS IRMAOS, RS - Rodovia: BR-116, KM 222;7;-29,56010041;-51,09022496
TERRA DE AREIA, RS - Rodovia: BR-101, KM 44;3;-29,56414418;-50,0486362
FAZENDA VILANOVA, RS - Rodovia: BR-386, KM 364;5;-29,565842;-51,874218
TERRA DE AREIA, RS - Rodovia: BR-101, KM 45;6;-29,569855;-50,056385
FAZENDA VILANOVA, RS - Rodovia: BR-386, KM 365;0;-29,570097;-51,865437
DOIS IRMAOS, RS - Rodovia: BR-116, KM 221;1;-29,57244205;-51,09624556
TERRA DE AREIA, RS - Rodovia: BR-101, KM 46;1;-29,57664003;-50,06327396
ITAARA, RS - Rodovia: BR-158, KM 306;2;-29,57717079;-53,76704693
FAZENDA VILANOVA, RS - Rodovia: BR-386, KM 366;4;-29,58122;-51,84049
FAZENDA VILANOVA, RS - Rodovia: BR-386, KM 367;3;-29,581799;-51,839783
FAZENDA VILANOVA, RS - Rodovia: BR-386, KM 368;5;-29,581799;-51,839783
FAZENDA VILANOVA, RS - Rodovia: BR-386, KM 369;1;-29,581799;-51,839783
TERRA DE AREIA, RS - Rodovia: BR-101, KM 47;1;-29,5843029;-50,06892213
DOIS IRMAOS, RS - Rodovia: BR-116, KM 224;7;-29,58753676;-51,10435367
DOIS IRMAOS, RS - Rodovia: BR-116, KM 223;2;-29,58827044;-51,09917696
URUGUAIANA, RS - Rodovia: BR-472, KM 552;0;-29,59060514;-56,86134862
FAZENDA VILANOVA, RS - Rodovia: BR-386, KM 370;4;-29,591442;-51,822659
FAZENDA VILANOVA, RS - Rodovia: BR-386, KM 371;2;-29,591442;-51,822659
TERRA DE AREIA, RS - Rodovia: BR-101, KM 48;1;-29,59198186;-50,07457119
TERRA DE AREIA, RS - Rodovia: BR-101, KM 49;0;-29,5965303;-50,07801175
DOIS IRMAOS, RS - Rodovia: BR-116, KM 225;1;-29,59704588;-51,10912224
DOIS IRMAOS, RS - Rodovia: BR-116, KM 226;2;-29,59704588;-51,10912224
SAO JOSE DO SUL, RS - Rodovia: BR-470, KM 276;1;-29,60080102;-51,4786377
MONTENEGRO, RS - Rodovia: BR-470, KM 281;0;-29,60094697;-51,47856774
TAQUARI, RS - Rodovia: BR-386, KM 373;0;-29,6042;-51,811676
FAZENDA VILANOVA, RS - Rodovia: BR-386, KM 372;1;-29,60480478;-51,81152344
DOIS IRMAOS, RS - Rodovia: BR-116, KM 227;3;-29,60482402;-51,12527692
TERRA DE AREIA, RS - Rodovia: BR-101, KM 50;2;-29,6073248;-50,08588627
PAVERAMA, RS - Rodovia: BR-386, KM 373;6;-29,610334;-51,804359
DOIS IRMAOS, RS - Rodovia: BR-116, KM 228;3;-29,61103966;-51,12425074
ITAARA, RS - Rodovia: BR-158, KM 311;0;-29,61237001;-53,76663196
MONTENEGRO, RS - Rodovia: BR-470, KM 282;0;-29,614;-51,47271
TAQUARI, RS - Rodovia: BR-386, KM 375;1;-29,616631;-51,78643
DOIS IRMAOS, RS - Rodovia: BR-116, KM 229;6;-29,61838113;-51,12147984
IVOTI, RS - Rodovia: BR-116, KM 230;1;-29,62113805;-51,12698447
DOIS IRMAOS, RS - Rodovia: BR-116, KM 230;2;-29,62222179;-51,13039371
SAO JOSE DO SUL, RS - Rodovia: BR-470, KM 281;2;-29,62238;-51,47408
PAVERAMA, RS - Rodovia: BR-386, KM 375;0;-29,6231797;-51,77556038
MONTENEGRO, RS - Rodovia: BR-470, KM 283;6;-29,62405639;-51,4737609
PAVERAMA, RS - Rodovia: BR-386, KM 377;8;-29,62450406;-51,77581787
TERRA DE AREIA, RS - Rodovia: BR-101, KM 52;3;-29,625485;-50,099299
ESTANCIA VELHA, RS - Rodovia: BR-116, KM 232;3;-29,62743221;-51,13858608
IVOTI, RS - Rodovia: BR-116, KM 231;28;-29,62743221;-51,13858608
PAVERAMA, RS - Rodovia: BR-386, KM 376;0;-29,62996;-51,77588
TERRA DE AREIA, RS - Rodovia: BR-101, KM 53;8;-29,63086099;-50,10144414
ESTANCIA VELHA, RS - Rodovia: BR-116, KM 233;5;-29,63300002;-51,14325106
IVOTI, RS - Rodovia: BR-116, KM 232;1;-29,63300002;-51,14325106
NOVO HAMBURGO, RS - Rodovia: BR-116, KM 232;1;-29,63300002;-51,14325106
TAQUARI, RS - Rodovia: BR-386, KM 376;0;-29,633495;-51,774724
SAO PEDRO DO SUL, RS - Rodovia: BR-287, KM 284;0;-29,63554302;-54,210112
ITAARA, RS - Rodovia: BR-158, KM 316;3;-29,63554811;-53,76707257
SAO PEDRO DO SUL, RS - Rodovia: BR-287, KM 283;0;-29,63590192;-54,18948019
ITAARA, RS - Rodovia: BR-158, KM 312;1;-29,63607833;-53,76692187
SAO PEDRO DO SUL, RS - Rodovia: BR-287, KM 292;1;-29,637091;-54,292488
PAVERAMA, RS - Rodovia: BR-386, KM 378;1;-29,637205;-51,771885
SAO PEDRO DO SUL, RS - Rodovia: BR-287, KM 282;1;-29,637774;-54,179592
NOVO HAMBURGO, RS - Rodovia: BR-116, KM 233;1;-29,63786878;-51,14187609
ITAARA, RS - Rodovia: BR-158, KM 314;0;-29,638083;-53,766518
TERRA DE AREIA, RS - Rodovia: BR-101, KM 54;2;-29,639214;-50,104809
SAO PEDRO DO SUL, RS - Rodovia: BR-287, KM 294;3;-29,63924773;-54,31293903
SAO PEDRO DO SUL, RS - Rodovia: BR-287, KM 295;0;-29,63924773;-54,31293903
SAO PEDRO DO SUL, RS - Rodovia: BR-287, KM 280;0;-29,6410317;-54,17002483
NOVO HAMBURGO, RS - Rodovia: BR-116, KM 234;5;-29,64206007;-51,14268362
SAO PEDRO DO SUL, RS - Rodovia: BR-287, KM 299;5;-29,64449;-54,35723
TABAI, RS - Rodovia: BR-386, KM 380;1;-29,644915;-51,766876
TERRA DE AREIA, RS - Rodovia: BR-101, KM 55;2;-29,64519722;-50,11071324
SAO PEDRO DO SUL, RS - Rodovia: BR-287, KM 304;0;-29,64975224;-54,41504394
SAO PEDRO DO SUL, RS - Rodovia: BR-287, KM 279;0;-29,65007149;-54,15734276
ESTANCIA VELHA, RS - Rodovia: BR-116, KM 234;16;-29,65121313;-51,1444433
TERRA DE AREIA, RS - Rodovia: BR-101, KM 57;1;-29,652018;-50,119587
MONTENEGRO, RS - Rodovia: BR-470, KM 287;2;-29,65337446;-51,4559269
ITAARA, RS - Rodovia: BR-158, KM 315;0;-29,65414642;-53,77082708
ITAARA, RS - Rodovia: BR-158, KM 317;3;-29,65546295;-53,77357006
TABAI, RS - Rodovia: BR-386, KM 381;2;-29,655523;-51,750919
TABAI, RS - Rodovia: BR-386, KM 382;1;-29,655523;-51,750919
SANTA MARIA, RS - Rodovia: BR-158, KM 318;0;-29,655787;-53,773739
MAQUINE, RS - Rodovia: BR-101, KM 57;1;-29,65665636;-50,12658656
SAO VICENTE DO SUL, RS - Rodovia: BR-287, KM 314;1;-29,656771;-54,513344
SAO VICENTE DO SUL, RS - Rodovia: BR-287, KM 322;1;-29,65728864;-54,58124936
SAO PEDRO DO SUL, RS - Rodovia: BR-287, KM 277;4;-29,659796;-54,13522
NOVO HAMBURGO, RS - Rodovia: BR-116, KM 235;15;-29,66037586;-51,14386509
ESTANCIA VELHA, RS - Rodovia: BR-116, KM 235;11;-29,660376;-51,143867
SAO PEDRO DO SUL, RS - Rodovia: BR-287, KM 276;1;-29,66051793;-54,13269304
SAO PEDRO DO SUL, RS - Rodovia: BR-287, KM 275;2;-29,661892;-54,12516
MAQUINE, RS - Rodovia: BR-101, KM 58;1;-29,66290853;-50,13412213
SAO PEDRO DO SUL, RS - Rodovia: BR-287, KM 310;0;-29,66594089;-54,47356402
SANTA MARIA, RS - Rodovia: BR-287, KM 272;3;-29,66609122;-54,09246325
SANTA MARIA, RS - Rodovia: BR-287, KM 269;4;-29,668032;-54,063663
TABAI, RS - Rodovia: BR-386, KM 383;0;-29,668146;-51,736362
NOVO HAMBURGO, RS - Rodovia: BR-116, KM 236;15;-29,66938502;-51,14304731
ESTANCIA VELHA, RS - Rodovia: BR-116, KM 236;2;-29,669394;-51,143047
SAO VICENTE DO SUL, RS - Rodovia: BR-287, KM 324;0;-29,66990301;-54,61081799
SANTA MARIA, RS - Rodovia: BR-287, KM 265;9;-29,670673;-54,022453
SANTA MARIA, RS - Rodovia: BR-287, KM 266;2;-29,67070721;-54,02340982
SANTA MARIA, RS - Rodovia: BR-158, KM 319;1;-29,67100704;-53,77296119
MAQUINE, RS - Rodovia: BR-101, KM 59;6;-29,67181595;-50,13928208
SANTA MARIA, RS - Rodovia: BR-287, KM 263;1;-29,67234507;-54,00188201
SANTA MARIA, RS - Rodovia: BR-287, KM 261;3;-29,67416;-53,97769
NOVO HAMBURGO, RS - Rodovia: BR-116, KM 237;8;-29,67459092;-51,14257607
SANTA MARIA, RS - Rodovia: BR-287, KM 260;3;-29,67478774;-53,97101397
SANTA MARIA, RS - Rodovia: BR-287, KM 259;0;-29,676104;-53,960789
MAQUINE, RS - Rodovia: BR-101, KM 3;3;-29,6781;-50,2066
MAQUINE, RS - Rodovia: BR-101, KM 60;0;-29,678116;-50,146141
SAO VICENTE DO SUL, RS - Rodovia: BR-287, KM 328;0;-29,6813;-54,6383
SANTA MARIA, RS - Rodovia: BR-287, KM 234;4;-29,68464;-53,80741
SAO VICENTE DO SUL, RS - Rodovia: BR-287, KM 331;0;-29,68521927;-54,66178894
SANTA MARIA, RS - Rodovia: BR-287, KM 255;0;-29,68584563;-53,91374874
MAQUINE, RS - Rodovia: BR-101, KM 61;2;-29,68708722;-50,15216857
NOVO HAMBURGO, RS - Rodovia: BR-116, KM 238;7;-29,68739789;-51,14197352
SANTA MARIA, RS - Rodovia: BR-287, KM 253;8;-29,68806284;-53,90069397
SANTA MARIA, RS - Rodovia: BR-287, KM 254;1;-29,6884;-53,89966
SANTA MARIA, RS - Rodovia: BR-287, KM 252;2;-29,68869466;-53,89049505
TABAI, RS - Rodovia: BR-386, KM 386;0;-29,688717;-51,717327
SANTA MARIA, RS - Rodovia: BR-287, KM 251;3;-29,68970247;-53,87360573
SANTA MARIA, RS - Rodovia: BR-287, KM 250;8;-29,69077137;-53,87064812
SANTA MARIA, RS - Rodovia: BR-158, KM 322;2;-29,69143328;-53,77424459
TABAI, RS - Rodovia: BR-386, KM 385;1;-29,69150303;-51,70704603
TRIUNFO, RS - Rodovia: BR-386, KM 386;3;-29,69227;-51,70288
URUGUAIANA, RS - Rodovia: BR-472, KM 547;1;-29,6925265;-56,91467285
URUGUAIANA, RS - Rodovia: BR-472, KM 558;0;-29,69282474;-56,91467285
TRIUNFO, RS - Rodovia: BR-386, KM 388;2;-29,694038;-51,695747
TRIUNFO, RS - Rodovia: BR-386, KM 387;3;-29,69507448;-51,692812
SANTA MARIA, RS - Rodovia: BR-158, KM 323;8;-29,69556822;-53,78022006
SANTA MARIA, RS - Rodovia: BR-287, KM 248;17;-29,696018;-53,850956
SANTA MARIA, RS - Rodovia: BR-287, KM 249;16;-29,696018;-53,850956
NOVO HAMBURGO, RS - Rodovia: BR-116, KM 239;2;-29,6961491;-51,14455767
MAQUINE, RS - Rodovia: BR-101, KM 63;1;-29,69621105;-50,16781159
MAQUINE, RS - Rodovia: BR-101, KM 64;0;-29,69621105;-50,16781159
MAQUINE, RS - Rodovia: BR-101, KM 66;3;-29,69670181;-50,16872406
SANTA CRUZ DO SUL, RS - Rodovia: BR-471, KM 140;3;-29,69918;-52,44657
SANTA MARIA, RS - Rodovia: BR-287, KM 247;12;-29,69991534;-53,84176017
SANTA MARIA, RS - Rodovia: BR-158, KM 330;5;-29,70132428;-53,84021759
SANTA MARIA, RS - Rodovia: BR-287, KM 233;2;-29,70211;-53,71654
SANTA MARIA, RS - Rodovia: BR-287, KM 242;2;-29,70227485;-53,79155159
TRIUNFO, RS - Rodovia: BR-386, KM 390;1;-29,70318812;-53,83443475
SANTA MARIA, RS - Rodovia: BR-158, KM 325;7;-29,7037466;-53,79524635
SANTA MARIA, RS - Rodovia: BR-158, KM 332;4;-29,70414799;-53,84432673
MAQUINE, RS - Rodovia: BR-101, KM 4;4;-29,70437164;-50,19618988
MAQUINE, RS - Rodovia: BR-101, KM 6;1;-29,70438096;-50,19588947
NOVO HAMBURGO, RS - Rodovia: BR-116, KM 240;7;-29,70496497;-51,14676523
SANTA MARIA, RS - Rodovia: BR-287, KM 235;8;-29,7054844;-53,72697026
SANTA MARIA, RS - Rodovia: BR-287, KM 236;8;-29,70604757;-53,73933327
SANTA MARIA, RS - Rodovia: BR-158, KM 329;4;-29,70656383;-53,82849988
SANTA MARIA, RS - Rodovia: BR-287, KM 241;18;-29,70677592;-53,78620327
TRIUNFO, RS - Rodovia: BR-386, KM 391;5;-29,70713935;-51,65496826
SANTA MARIA, RS - Rodovia: BR-158, KM 331;0;-29,70729;-53,85215
SANTA MARIA, RS - Rodovia: BR-287, KM 237;16;-29,70745;-53,74911
SANTA MARIA, RS - Rodovia: BR-158, KM 335;8;-29,70758665;-53,87394905
SANTA MARIA, RS - Rodovia: BR-287, KM 240;13;-29,70761;-53,783
SANTA MARIA, RS - Rodovia: BR-287, KM 239;8;-29,7078103;-53,76276612
SANTA MARIA, RS - Rodovia: BR-287, KM 238;8;-29,70792212;-53,75953674
SANTA MARIA, RS - Rodovia: BR-158, KM 324;2;-29,70810849;-53,8259697
SANTA CRUZ DO SUL, RS - Rodovia: BR-471, KM 141;9;-29,70812713;-52,44534016
SANTA MARIA, RS - Rodovia: BR-158, KM 333;9;-29,70846948;-53,86426102
SANTA MARIA, RS - Rodovia: BR-158, KM 334;3;-29,70846948;-53,86426102
SANTA MARIA, RS - Rodovia: BR-158, KM 326;1;-29,70975376;-53,80284617
SANTA MARIA, RS - Rodovia: BR-158, KM 328;2;-29,71112906;-53,81968204
TRIUNFO, RS - Rodovia: BR-386, KM 393;11;-29,71176;-51,64938
SANTA MARIA, RS - Rodovia: BR-158, KM 336;1;-29,71253927;-53,89354688
NOVO HAMBURGO, RS - Rodovia: BR-116, KM 241;5;-29,71396796;-51,1476744
NOVO HAMBURGO, RS - Rodovia: BR-116, KM 242;6;-29,714012;-51,147678
SANTA MARIA, RS - Rodovia: BR-158, KM 327;6;-29,714945;-53,81083
SANTA MARIA, RS - Rodovia: BR-287, KM 244;6;-29,7155;-53,8112
MAQUINE, RS - Rodovia: BR-101, KM 65;0;-29,71563768;-50,18983841
SANTA MARIA, RS - Rodovia: BR-392, KM 353;13;-29,71688628;-53,80916834
TRIUNFO, RS - Rodovia: BR-386, KM 394;1;-29,718338;-51,642879
MAQUINE, RS - Rodovia: BR-101, KM 5;1;-29,71906663;-50,19893646
MAQUINE, RS - Rodovia: BR-101, KM 67;1;-29,72034;-50,19438
TRIUNFO, RS - Rodovia: BR-386, KM 395;0;-29,72154716;-51,63928628
SAO LEOPOLDO, RS - Rodovia: BR-116, KM 242;11;-29,72297087;-51,14858729
SANTA MARIA, RS - Rodovia: BR-392, KM 352;20;-29,72318072;-53,80656308
SANTA CRUZ DO SUL, RS - Rodovia: BR-471, KM 143;6;-29,72836;-52,45193
SANTA MARIA, RS - Rodovia: BR-392, KM 351;7;-29,7284269;-53,80323691
TRIUNFO, RS - Rodovia: BR-386, KM 396;1;-29,730687;-51,632516
URUGUAIANA, RS - Rodovia: BR-472, KM 564;2;-29,73074;-56,95533
SAO LEOPOLDO, RS - Rodovia: BR-116, KM 243;13;-29,73196199;-51,14952004
SAO LEOPOLDO, RS - Rodovia: BR-116, KM 246;16;-29,73196199;-51,14952004
TRIUNFO, RS - Rodovia: BR-386, KM 397;2;-29,732574;-51,631935
OSORIO, RS - Rodovia: BR-101, KM 69;1;-29,73576244;-50,20614624
URUGUAIANA, RS - Rodovia: BR-472, KM 565;3;-29,7358;-56,9661
URUGUAIANA, RS - Rodovia: BR-472, KM 572;3;-29,73717678;-56,9690701
SANTA CRUZ DO SUL, RS - Rodovia: BR-471, KM 144;3;-29,73778443;-52,44982096
SANTA CRUZ DO SUL, RS - Rodovia: BR-471, KM 145;5;-29,7396242;-52,44988918
